report_schema_version,report_mode,internal_item_id,wordpress_public_id,item_name,barcode,internal_status,internal_quantity,website_projection,website_projection_status,square_variation_id,square_expected_count,square_count,square_projection_status,kiosk_projection,kiosk_projection_status,reserved_quantity,pending_failed_status,last_verified_sync_at_utc,mismatch_reason
1,connected,local-inventory-cdb39104-cbab-4ae9-aa1e-2f91282a7d1d,9165d81e-efb5-3a84-93d3-9a1407308e45,Oranguru V,PUG-CCF8301C,available,1,,not_recorded,XZFH7JTYP2LLVMA7YGC5Z4P2,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-2f8b3839-3665-4221-86f9-ef0c26b112a4,8485442c-144e-65b0-9298-043498f88685,Orbeetle V,PUG-AEA5A53C-01,available,7,,not_recorded,QMIMFHZX6DIVDXK64MQ5ZHCL,7,7,not_recorded,visibility=visible;status=available;sellable_quantity=7,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-f4388100-2462-4b2e-a88d-184d1530d8b9,a7159a52-28c3-bbbc-26ea-eb1adf6ea789,Orbeetle V,PUG-AEA5A53C-02,removed,0,,not_recorded,QCITPH4K5GFGKT55N2BHU7OX,0,0,not_recorded,visibility=hidden;status=removed;sellable_quantity=0,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-a5935dc7-a6c3-4f42-98a1-d26ce19d0b7b,d0c4205a-47ae-1dfd-ceb2-e73cbd325506,Orbeetle V,PUG-AEA5A53C-03,removed,0,,not_recorded,WS3QBD7Q2GBBO3JLG4JL4L2Q,0,0,not_recorded,visibility=hidden;status=removed;sellable_quantity=0,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-8ee1ab6a-afbf-49a3-8d4e-ab9cb898530c,79a6ab30-cc2a-a1cd-8bbe-ad297253b1e3,Orbeetle V,PUG-AEA5A53C-04,removed,0,,not_recorded,QZV3MIOGVNIOK7AJO6PMY2E4,0,0,not_recorded,visibility=hidden;status=removed;sellable_quantity=0,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-45ecd6fb-adb1-4b54-8e19-fc43730cf26d,16272fcf-f2fd-3c37-ff5c-3a163b002f18,Orbeetle V,PUG-AEA5A53C-05,removed,0,,not_recorded,X7F4QWVVTHPJX5QTPFWBWT75,0,0,not_recorded,visibility=hidden;status=removed;sellable_quantity=0,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-5b45e42e-f810-4441-a56d-a65d6a9946d2,023ec319-f6f9-54c7-fd64-f9112e9e25dd,Orbeetle V,PUG-AEA5A53C-06,removed,0,,not_recorded,IFVEW6GTSXOUBWZZT6BN5AKU,0,0,not_recorded,visibility=hidden;status=removed;sellable_quantity=0,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-33923aee-0619-46c3-be67-78ad2595141e,f617fe07-3468-52cd-c894-a75c123f50ea,Orbeetle V,PUG-AEA5A53C-07,removed,0,,not_recorded,6OWN5T7GK2XGB7NBFZQPTIRW,0,0,not_recorded,visibility=hidden;status=removed;sellable_quantity=0,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-88e32b1f-d201-43fb-aaec-553756d751ce,91f753d6-b7f2-aaf6-d3c8-1e97e524ed1b,Watery Grave,PUG-3DE9CE36,sold,0,,not_recorded,VFWEF7VHLWV3Z6ILF4NVJ7JD,0,0,not_recorded,visibility=visible;status=sold;sellable_quantity=0,not_recorded,0,no_sync_record,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-ebf1014a-02dc-4746-ba0f-d843cb91aba1,ad7741b2-478e-ffc6-c68b-c7ed267b3a3e,Orbeetle V,PUG-55F46A58,available,1,,not_recorded,Z75GCDAFN4PI27GINTXTCW67,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-523dfcdc-9230-4882-9b91-3cf403714316,219b13c0-85fc-c249-9331-e187b5147cea,Watery Grave,PUG-79B0C2D4,available,1,,not_recorded,W2QVEDPPM36KEUTKBJ34BYD6,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-6cb0466e-417f-4644-85ae-f3864fcc06e9,4f26a31b-9a2a-4118-7e2f-4ebf61573513,Galarian Perrserker V,PUG-816F055B-01,removed,0,,not_recorded,OSSJQ64JDNYLRWRG6UAYAN5L,0,0,not_recorded,visibility=hidden;status=removed;sellable_quantity=0,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-13e0ae3c-b9ea-458e-872b-b992c1be645e,29ed90a3-0bc1-d30e-3e58-385bf767c42f,Galarian Perrserker V,PUG-816F055B-02,available,15,,not_recorded,YN4PQTIYBNDZDJTLIZXXTZ22,15,14,not_recorded,visibility=visible;status=available;sellable_quantity=15,not_recorded,0,synced,,website_projection_missing;square_count_mismatch;kiosk_projection_not_recorded
1,connected,local-inventory-98ffda5c-633c-45cc-ac37-57f3ba841ef9,5d3105b9-b500-bc16-ed97-b1bb93319b00,Regidrago V,PUG-D85FC502-01,available,1,,not_recorded,V65KSUJRDGU4BOS6B6BDPOT2,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,no_sync_record,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-ab0e96ba-e0f6-4edc-bb62-e1773d71c2bd,3c067074-c768-862c-1006-d09db30e1f2a,Regidrago V,PUG-D85FC502-02,available,1,,not_recorded,JTLI27VLYQELP7C6U5JBPO6J,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,no_sync_record,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-8f35ce1e-b52d-4807-bf55-4e862a933afe,9cef5643-092a-e7d3-f152-96601a1ad602,Sabo,PUG-93B99653,available,1,,not_recorded,HQRJFWJTCAQY3PKGNJMYVVTK,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-16cf0b59-ecd4-440d-8245-ad4d525d9af3,9c83b6d2-4542-7179-799e-5b2a12e2eecc,Monkey.D.Garp,PUG-F28E89AA,available,1,,not_recorded,WPLWMA7FQEFTV2V63I6OQ3VO,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-055184c3-1b95-4cb1-bd82-763d049636a6,b8cb7d8d-8c64-0608-aaa6-d81aa2fc9057,Regieleki V,PUG-772AE31E,available,1,,not_recorded,4CVOOL7WIEI4NSH4FI2NPTV7,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,no_sync_record,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-c24a591f-61b9-41f8-8748-663a0b4b43ff,82485afc-c4f5-f67c-401a-aab641471af3,Roronoa Zoro,PUG-634C0111,available,1,,not_recorded,YXZA4ASVWIYPJP3IP2I3QQ4G,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-f90a19c0-5a68-4309-bfd3-c41ad305e3c2,ad952d8e-d33c-a1a3-ec05-f6c1f4f1f7a5,Sandaconda V,PUG-6C79A7B2,available,1,,not_recorded,QDNIFUGJ5LEFPRZWRWCHSWPF,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-7f65ecf6-3921-470f-9548-4f42b31ab77d,a7704319-4924-fdfc-fb1a-b5b6dccdc02d,Roronoa Zoro,PUG-93527D1B,available,1,,not_recorded,737QOWREEWKOOT66UEQTHXFS,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-c5448077-37e7-4053-9388-e576ac25d5c6,f6ba0908-7898-dd09-8807-187f2a362246,Simisear V,PUG-0A1F1011-01,removed,0,,not_recorded,P7HPSBWIOYOIFLCL3VYLHH62,0,0,not_recorded,visibility=hidden;status=removed;sellable_quantity=0,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-ac844acb-d106-46fb-8fb9-81270616dc07,219b098f-d953-dd43-a51f-ba6484a0cf5a,Simisear V,PUG-0A1F1011-02,removed,0,,not_recorded,ISX3N4ZDJETWC4HXM5KDLT3F,0,0,not_recorded,visibility=hidden;status=removed;sellable_quantity=0,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-24ff62ae-7ad8-4114-a62a-f5ba30409ddf,4482372c-26c2-1af0-0bb4-80df795f8ef8,Simisear V,PUG-0A1F1011-03,removed,0,,not_recorded,V63GWPXMU7BX5CEUZ5OJU3EF,0,0,not_recorded,visibility=hidden;status=removed;sellable_quantity=0,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-5623b2a0-d2ea-48a4-994c-0a5398923ced,08756436-6e62-60b8-0fe4-8e85c119c7c5,Simisear V,PUG-0A1F1011-04,removed,0,,not_recorded,SFOHMDIJYJ4ABB4BBXRJOHNO,0,0,not_recorded,visibility=hidden;status=removed;sellable_quantity=0,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-e8fb5db9-4201-4564-97c6-32158b23b03c,2c5df4f4-1350-2886-d5cc-a36a10ed357d,Simisear V,PUG-0A1F1011-05,removed,0,,not_recorded,QO62QRXBBJC6WO53BNRGA45I,0,0,not_recorded,visibility=hidden;status=removed;sellable_quantity=0,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-15aece2b-f72a-424a-83cc-84d32655e816,f96995f3-e852-41f6-9fbb-c2f402f1644c,Simisear V,PUG-0A1F1011-06,available,13,,not_recorded,CA2S6EP7EDIC4J4LETSREBFY,13,13,not_recorded,visibility=visible;status=available;sellable_quantity=13,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-0956b444-45d8-4eab-831f-2af880b33a55,1eac6252-4031-3674-fdf8-03aecabc30d4,Skuntank V,PUG-832840A5,available,5,,not_recorded,GN6UPAMMOXGDFZH6ADQSY2CQ,5,5,not_recorded,visibility=visible;status=available;sellable_quantity=5,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-297f83ef-2f39-461a-a26c-42236784647b,51781f9b-017e-3fd8-d8be-27a704ef9bec,Stonjourner V,PUG-24442785,available,1,,not_recorded,XK7R5BUBB2234MRPXX3ZEOSK,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,no_sync_record,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-b96c81ec-0110-4b1a-8e7c-286ecc0803fe,78e13686-713e-6185-4d2c-a3459487f058,Stoutland V,PUG-D7FED1C3-01,available,3,,not_recorded,UF4BBSE244QO3VFSC4BO4QM3,3,3,not_recorded,visibility=visible;status=available;sellable_quantity=3,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-bec9e852-670a-4cc7-bd87-cca00e2f0756,28bea7d0-3c7e-b4dc-c440-7cf69b60761a,Stoutland V,PUG-D7FED1C3-02,removed,0,,not_recorded,ZRPHLTKCRLPBGGBE257Q3MOL,0,0,not_recorded,visibility=hidden;status=removed;sellable_quantity=0,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-bbb1ea8d-090c-4073-983a-1bad391896bc,f107c6c4-15be-f6f4-d2ab-d0fa30ce23d0,Galarian Stunfisk V,PUG-FC3C946D-01,removed,0,,not_recorded,2NMFCK5NVECIAF6HSRBQ2TI7,0,0,not_recorded,visibility=hidden;status=removed;sellable_quantity=0,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-1381832c-af64-448c-912e-5a5da1bf3fd3,06b04efe-1831-a78d-effc-bbf77f1731c9,Galarian Stunfisk V,PUG-FC3C946D-02,available,7,,not_recorded,HRILEMXFZSOGASROMSXUBFKQ,7,7,not_recorded,visibility=visible;status=available;sellable_quantity=7,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-19e4fa99-5ed6-42a4-b9d5-f1f14320aad3,2de03db0-178b-62d9-8ac8-519d26fa3c56,Galarian Stunfisk V,PUG-FC3C946D-03,removed,0,,not_recorded,5F5Z5F6NEOIPL7OGIMNTV5YS,0,0,not_recorded,visibility=hidden;status=removed;sellable_quantity=0,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-4a9a1c48-3fed-456a-932d-285ecab7aaab,a09bbadd-362a-feb5-63ca-61978eb5707a,Galarian Stunfisk V,PUG-FC3C946D-04,removed,0,,not_recorded,GJQSKEUA3GVHYFHM5TYAIYMH,0,0,not_recorded,visibility=hidden;status=removed;sellable_quantity=0,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-f080debc-25dc-4f0c-97ae-bb4626ece9b2,6a529241-4c48-23e3-91f9-187457432904,Tsareena V,PUG-ECB13234,available,4,,not_recorded,OSUZDYEQFNYAAXQPH3HWF63M,4,3,not_recorded,visibility=visible;status=available;sellable_quantity=4,not_recorded,0,synced,,website_projection_missing;square_count_mismatch;kiosk_projection_not_recorded
1,connected,local-inventory-30578858-ec8a-4c09-ae56-5f786f9ff03b,d23fd5d4-a32e-da40-0fe1-e704eb251e6a,Roronoa Zoro,PUG-FBD9AF60,available,0,,not_recorded,NWYY3RZFZ6NUO5ZBQP6RAONY,0,0,not_recorded,visibility=visible;status=available;sellable_quantity=0,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-bafd95f2-89b0-4092-b7a1-982693187025,06247f56-2ce1-594e-ed19-df912614eaa0,Chromatic Lantern,PUG-9217C884,sold,0,,not_recorded,3NRZBLIAWN2XHLSU7LFOZUIM,0,0,not_recorded,visibility=visible;status=sold;sellable_quantity=0,not_recorded,0,no_sync_record,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-55b4ee8b-54ff-430d-b31d-f0c07f9a35db,aedc97e8-4123-a2bb-7e7c-520cbd41ec64,Umbreon VMAX,PUG-64D2E389,sold,1,,not_recorded,DOJCYIDE7ICZO6BHPQNMI56U,0,1,not_recorded,visibility=visible;status=sold;sellable_quantity=0,not_recorded,0,synced,,website_projection_missing;square_count_mismatch;kiosk_projection_not_recorded
1,connected,local-inventory-d6c67a6e-74b1-4be9-b69a-5a01ef8be987,5828cdc5-a7b5-a9a9-c5e4-25fa2bf4b5b0,Defense Grid,PUG-E34EFB5D,sold,0,,not_recorded,RZ2LGYNBMCLQIJDHPYYGTYX4,0,0,not_recorded,visibility=visible;status=sold;sellable_quantity=0,not_recorded,0,no_sync_record,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-2acebb59-6e44-4dd5-a0e3-b881ead8fe6c,fcc3ed8e-492c-393e-c6e9-c6be760ac4c4,"Emrakul, the Aeons Torn",PUG-FD9AB48C-01,available,1,,not_recorded,YJGVBAWKR3ZBYJNL42UG65XP,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-396c24fe-8b16-44f8-bed4-ad0b8307c493,b3afde76-a91f-2bc0-cae9-9c905dd867ed,"Emrakul, the Aeons Torn",PUG-FD9AB48C-02,available,1,,not_recorded,BUCQ5J4Z26XJAHKXDCX4TBV5,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-7d1c738a-7566-4fc1-b93b-5649f56d79b8,c1d29c46-c2d4-17d7-2462-8ea829c587d5,"Emrakul, the Aeons Torn",PUG-7A58DD12,available,1,,not_recorded,BAWUNBZD4IDWWGFXHNO52ERL,1,0,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;square_count_mismatch;kiosk_projection_not_recorded
1,connected,local-inventory-a5034935-98fe-40b4-96a8-b1c624e6b7d6,172870a7-ab0f-d736-a048-6643c07b340f,"Emrakul, the Aeons Torn",PUG-27E3A612-01,available,1,,not_recorded,OJE6ITEUD6JS3HK2KCDQE3PX,1,0,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;square_count_mismatch;kiosk_projection_not_recorded
1,connected,local-inventory-607bf812-1e6b-4263-9428-c2ed63fe36c6,c5bc7359-db8a-86c3-e617-869f043f1e03,"Emrakul, the Aeons Torn",PUG-27E3A612-02,sold,0,,not_recorded,W762AGO55PG5GC2LNGSC67BX,0,0,not_recorded,visibility=visible;status=sold;sellable_quantity=0,not_recorded,0,no_sync_record,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-a48cb521-b828-4161-9c5d-d61ce80dde5a,39c1d6fd-016d-5e63-aa10-e2a830460a9f,"Emrakul, the Aeons Torn",PUG-27E3A612-03,available,1,,not_recorded,NMVBYRO4JJ4F2UFOCK6EH5FV,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-0f28fe05-5df0-46be-944d-878bc0d29d55,cbb8905a-75e4-49b8-889e-989c9c41a6bd,"Emrakul, the Aeons Torn",PUG-FD49D44D-01,available,1,,not_recorded,DVUOAYQ6IDUK4TPJ4YNDDSHX,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-17503de2-b2eb-4a9e-9421-a27a58246aec,e7e66ad1-263d-75f3-67c9-3cdb289bebb6,"Emrakul, the Aeons Torn",PUG-FD49D44D-02,available,1,,not_recorded,S7RNMZKSBJKC6HAE7WRI2HJN,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-12edb61e-1c0e-4c43-9984-cf5d326437d1,8b874844-9e32-7c79-595e-aa54589a499d,"Emrakul, the Aeons Torn",PUG-FD49D44D-03,available,1,,not_recorded,RDZCVQKULDKY6NDRXZX5WMVL,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-6275abd2-e455-4656-9d22-b3a0d9dee1f3,b13a3b77-609a-e728-0bb4-48bf523a371d,"Emrakul, the Aeons Torn",PUG-41D6AB29,available,1,,not_recorded,IUBTGJ7BXWA37C6M7OMX6HWO,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-32521bc8-3f89-46e4-b8fa-97c4116d9db0,140de731-db85-2916-4ef2-b8a7f95957dd,"Emrakul, the World Anew",PUG-ED3B6A52,available,1,,not_recorded,NNCF32F33Y2ATLAC7PEKZAFD,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-349be658-437b-481c-aa61-01473734d25e,8095670a-f878-6d25-0662-ac009d080c0a,"Kozilek, the Great Distortion",PUG-4CEAF0C3,removed,1,,not_recorded,,,,not_recorded,visibility=hidden;status=removed;sellable_quantity=0,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-0413c560-c064-4024-8dce-349be97c4463,5dc2a6d6-91bd-b9d2-5d0c-563005161265,Lion's Eye Diamond,PUG-2858A061,available,0,,not_recorded,UA4X6TAW7GIIXBQWENFZ3TX3,0,0,not_recorded,visibility=visible;status=available;sellable_quantity=0,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-fb9b0795-38d9-475e-a879-92cb9bfe8303,c9a70d61-2b59-4ade-a5d2-b57bbe1eda5c,Maskwood Nexus,PUG-DB557EB6,available,1,,not_recorded,YSFJLNAI6K53ML7ROGMS67XT,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-d358c7dc-e2b1-423d-b6ea-81538b08aaaf,869e9834-2e70-ca26-a54c-bcf3cfe0acb2,Mox Amber,PUG-BAA6ECE8,sold,0,,not_recorded,O7NCH7PJDGYXBNK46GY57HYK,0,0,not_recorded,visibility=visible;status=sold;sellable_quantity=0,not_recorded,0,no_sync_record,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-e7ef1bec-1d73-4803-99fc-f7d1e8aa6e51,55ad0c5d-c496-76c3-eea2-26c14ef3f1ae,Mox Amber,PUG-DF07F07B,available,1,status=available;quantity=1;online=visible;kiosk=visible,not_recorded,G4LQ5IYWZDFYWHFGJQM6XIGS,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,kiosk_projection_not_recorded
1,connected,local-inventory-d5391c59-f2ac-4899-ab90-f3893f71d8d1,0fbf15cd-fee1-b77d-ed4a-b98803b0d594,Mox Tantalite,PUG-D55019B7,available,1,,not_recorded,V7GOSQHAGZOSIJSR24D2UTYH,1,0,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;square_count_mismatch;kiosk_projection_not_recorded
1,connected,local-inventory-9cf1dca2-cdff-4a0a-9aa2-48dd09bd5a07,9ef1d147-d3d4-6550-3be9-8d12903c8b98,Panharmonicon,PUG-DFD31DF7,removed,1,,not_recorded,,,,not_recorded,visibility=hidden;status=removed;sellable_quantity=0,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-101b92ea-8ad8-4888-966e-58089b5e4229,ab3a34a0-b2e9-6543-3493-613d4156bfc0,Panharmonicon,PUG-9EB19264,sold,0,,not_recorded,KNODJC4HWOAYSK3GQH46BSRS,0,0,not_recorded,visibility=visible;status=sold;sellable_quantity=0,not_recorded,0,no_sync_record,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-ee5bc7f7-69ab-417e-8791-90164b04a63c,1d3dbcd5-7e66-d5f8-2830-6f4d9202c592,Phyrexian Altar,PUG-694DB03C,available,1,status=available;quantity=1;online=visible;kiosk=visible,not_recorded,6EKTEQMEXSUVMZRJ37TFZX7O,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,kiosk_projection_not_recorded
1,connected,local-inventory-fcb1d291-466f-4074-8777-4c03dd8da17f,6f9bde4a-45c8-cc5b-ac4f-a7ae136c4b28,Platinum Emperion,PUG-474D6106,available,1,,not_recorded,GIJI73UDMUIVRNECZCGVG46B,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-39c92bb9-e6ae-4119-a234-cefaed220eb8,4c497531-0aed-79cd-e55b-97dc916ade54,Scrawling Crawler,PUG-31C44ADD,available,1,,not_recorded,5MLPTUDCMRBZTWIVTLAOJQ4X,1,0,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;square_count_mismatch;kiosk_projection_not_recorded
1,connected,local-inventory-d6e2536c-f3a2-4a13-9c1f-eec71ca75e10,9670906d-b665-9ddc-8b8f-d29c57738d67,Sculpting Steel,PUG-99A2464E,available,1,,not_recorded,L5EG4RDSBRLX4BCG7AWTDVSA,1,0,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;square_count_mismatch;kiosk_projection_not_recorded
1,connected,local-inventory-199f3585-d730-47a3-b89b-69588d7809bc,954d3960-457b-e2ec-96dc-c9fe4494fb7b,Shadowspear,PUG-22397E03,available,1,,not_recorded,ZPM7HGLUO5PLQK3M3DUPW43B,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-0175abf2-f7d2-434a-b4e8-53eb371cc301,225c03aa-b2ba-71f5-df95-407847d828a6,Strionic Resonator,PUG-838550C2,available,1,,not_recorded,VEM3ZZFIAAA2BI6DJIMJQIXN,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-57aba21e-cda9-4da8-a49a-8f2b14cd65fa,91319f85-553d-db39-773c-312c14b54610,Staff of Domination,PUG-D5A049BE,available,1,,not_recorded,DL3SYWFGJDHXZKQJTJ3EA33B,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-4e5441f0-7aa8-4434-8e40-ffc2565ae658,0d5f2326-d797-9a8e-e757-7d531cc74797,Staff of Domination,PUG-111405E8-01,available,1,,not_recorded,4RKTN6MNF7VJCNHNV4XR474J,1,0,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;square_count_mismatch;kiosk_projection_not_recorded
1,connected,local-inventory-688df3c4-d62e-40ac-847d-7aa01a4071eb,6c9a6e05-dcf2-33b4-5721-0ba761464ecf,Staff of Domination,PUG-111405E8-02,available,1,,not_recorded,NYNWBLXMQ7VRNKFWWI3VKSGA,1,0,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;square_count_mismatch;kiosk_projection_not_recorded
1,connected,local-inventory-56f59dd8-3717-44a3-ad08-ab55883f3bde,35ecd18a-849c-b771-52ce-c31a19bc4963,Staff of Domination,PUG-7059557D,available,1,,not_recorded,ZQO43NNSD2PZ7YAE54GI5F2U,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-05961dd8-6855-4367-a14f-a965d1655509,ecd2ff20-a309-26bb-1ae0-5517e1ab62ff,Ground Death,PUG-4EB66C23-01,available,2,,not_recorded,JGXSG3NDPPPG5BPHAN2KFN7L,2,2,not_recorded,visibility=visible;status=available;sellable_quantity=2,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-9bd20b17-cc7e-4420-81f8-e7892b70f237,0c44bb37-6f82-db7a-36db-1d706083bd23,Ground Death,PUG-4EB66C23-02,removed,0,,not_recorded,,,,not_recorded,visibility=hidden;status=removed;sellable_quantity=0,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-06f2f0b3-eabb-47bf-bfb5-cbb47ebf689a,5bcc6a0c-0f8c-7ea3-dc73-a0f10151de67,Ground Death,PUG-4EB66C23-03,removed,0,,not_recorded,,,,not_recorded,visibility=hidden;status=removed;sellable_quantity=0,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-1d8d2233-58c2-4f48-b330-57a9d916bbed,a66f5795-7ffa-57d3-704f-b432f49c9d17,Koffing,PUG-9EC3E2FD,available,1,,not_recorded,L56B5PU247UL736G2E2NZMGM,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
